invoice_id,project_id,vendor_name,category,invoice_amount_naira,invoice_date,payment_status,notes
INV08470,PRJ02075,Reel Edit Studios,Post-Production,37168059,04/11/2022,PAID,
INV04264,PRJ00639,Naija Faces Casting,Talent,39136796,26 Sep 2021,disputed,
INV04427,PRJ01375,Frame & Focus Equipment,Equipment Rental,917098,19/01/2025,Pending,
INV05443,PRJ00847,Chop Life Catering,Catering,6438185,22/07/2025,OVERDUE,
INV04459,PRJ00372,OnDeck Production Staffing,Crew,3734464,2025-01-23,disputed,
INV04602,PRJ00787,coastline property services,Location,15481662,28/07/2021,Pending,
INV03172,PRJ03838,Frame & Focus Equipment,Equipment Rental,48847770,2024-05-19,disputed,
INV08579,PRJ02285,OnSet Meals NG,Catering,2209443,08 May 2022,Pd,
INV09453,PRJ02312,SoundWave Post NG,Post-Production,12186220,19-07-2022,PAID,
INV07012,PRJ03158,ColourGrade Lagos,Post-Production,29428064,01-12-2023,OVERDUE,
INV04227,PRJ01675,onset meals ng,Catering,7108255,2022-06-10,Pending,
INV00075,PRJ02233,Reel Edit Studios,Post-Production,64457026,17 Sep 2022,OVERDUE,
INV05007,PRJ01705,Naija Faces Casting,Talent,55170048,2024-01-15,Pd,
INV07364,PRJ03993,Naija Faces Casting,Talent,34658857,14 Jan 2021,Pd,
INV01633,PRJ01569,ColourGrade Lagos,Post-Production,3553291,2021-10-07,Paid,
INV04550,PRJ00055,soundwave post ng,Post-Production,39486339,2022-12-05,Disputed,
INV01342,PRJ03230,Stagehand Talent Agency,Talent,34348043,2023-03-25,Disputed,
INV04597,PRJ03155,LAGOS GRIP & LIGHTING CO,Equipment Rental,856159,2025-03-12,Overdue,
INV08786,PRJ03205,OnDeck Production Staffing,Crew,"NGN 2,178,604",2025-11-23,Disputed,
INV08825,PRJ00066,Mama Bisi Kitchen Services,Catering,15427598,24/09/2021,Pd,
INV06213,PRJ03981,ondeck production staffing,Crew,5655473,14-05-2021,Pd,
INV04376,PRJ02367,Urban Set Scouts,Location,612674,07/04/2021,Pending,
INV09597,PRJ00824,Naija Faces Casting,Talent,3100463,23/10/2023,Disputed,
INV03293,PRJ00006,urban set scouts,Location,4884012,22 Jun 2021,Pd,
INV06806,PRJ02648,ColourGrade Lagos,Post-Production,21470285,13/12/2021,Pending,
INV02343,PRJ01245,SoundWave Post NG,Post-Production,4064180,2023-05-14,Overdue,
INV00472,PRJ01372,CREW CONNECT NG,Crew,33373609,2021-06-23,Pending,
INV00698,PRJ03119,ColourGrade Lagos,Post-Production,30060669,2024-09-08,pending,
INV00853,PRJ00701,Naija Locations,Location,12964986,2025-09-18,Disputed,
INV07022,PRJ02041,Mama Bisi Kitchen Services,Catering,18010587,17/09/2025,Disputed,
INV08272,PRJ02753,ColourGrade Lagos,Post-Production,10779685,13-11-2021,Paid,
INV06657,PRJ01835,Chop Life Catering,Catering,20188205,2025-04-10,paid,
INV02131,PRJ00611,URBAN SET SCOUTS,Location,16549097,01 Dec 2023,Pd,
INV07084,PRJ03238,NAIJA FACES CASTING,Talent,13910691,25-12-2021,Overdue,
INV02183,PRJ01581,CHOP LIFE CATERING,Catering,12042777,19/05/2023,paid,
INV00788,PRJ03499,chop life catering,Catering,14981072,12-12-2021,Pd,
INV05260,PRJ02470,Naija Locations Ltd,Location,10177075,18 Jun 2023,paid,
INV02139,PRJ01285,Frame & Focus Equipment,Equipment Rental,33773508,02 Mar 2021,PAID,
INV08801,PRJ00216,Naija Locations Ltd,Location,34124195,13 Oct 2024,OVERDUE,
INV03035,PRJ01676,Stagehand Talent Agency,Talent,5142884,2025-01-04,Overdue,
INV05490,PRJ03463,Crewnnect,Crew,1176833,26/03/2025,Overdue,
INV03182,PRJ00041,OnSet Meals,Catering,33435085,2022-05-13,disputed,
INV07906,PRJ01947,NAIJA LOCATIONS LTD,Location,40484245,2023-07-14,disputed,
INV05703,PRJ00326,MAMA BISI KITCHEN SERVICES,Catering,5618202,11-02-2022,OVERDUE,
INV01665,PRJ02969,Lagos Grip & Lighting Co,Equipment Rental,20162933,25-12-2023,PAID,
INV05327,PRJ03902,Frame & Focus Equipment,Equipment Rental,54670843,19 Feb 2023,paid,
INV07759,PRJ02912,Frame & Focus Equipment,Equipment Rental,"NGN 38,622,797",21 Jan 2022,Pending,
INV00752,PRJ02430,Crew Connect NG,Crew,5093660,06 Feb 2023,Disputed,
INV04952,PRJ02882,SoundWave Post NG,Post-Production,17385925,14/08/2021,Paid,
INV07541,PRJ00454,Lagos Grip & Lighting Co,Equipment Rental,5955632,18-01-2025,Disputed,
INV00043,PRJ00131,Mama Bisi Kitchen Services,Catering,15276868,03/06/2022,Overdue,
INV02893,PRJ03516,Naija Locations Ltd,Location,"NGN 24,728,595",2024-10-15,Paid,
INV00189,PRJ00474,Chop Life Catering,Catering,2082389,2023-05-02,Pending,
INV02188,PRJ03192,Urban Set Scouts,Location,37026179,01 Jan 2024,Paid,
INV06373,PRJ01865,colourgrade lagos,Post-Production,12413981,12/03/2022,Pending,
INV05757,PRJ03137,STAGEHAND TALENT AGENCY,Talent,32735225,22/04/2021,pending,
INV00356,PRJ00530,Crew Connect NG,Crew,1870997,25/03/2023,disputed,
INV00368,PRJ03287,naija locations ltd,Location,9636352,11-09-2021,Pending,
INV02972,PRJ03753,NAIJA LOCATIONS LTD,Location,7303047,19 Jul 2022,PAID,
INV08036,PRJ02169,crew connect ng,Crew,688790,17/06/2025,Overdue,
INV08173,PRJ01260,Naija Locations Ltd,Location,41954940,07/10/2021,PAID,
INV02256,PRJ00936,Redline Camera Rentals,Equipment Rental,26311599,22/09/2025,PAID,
INV02874,PRJ00339,COLOURGRADE LAGOS,Post-Production,41760211,13/10/2021,Pd,
INV01389,PRJ03988,Crew Connect NG,Crew,1341655,06-12-2022,Pd,
INV01909,PRJ01445,OnSet Meals NG,Catering,16413428,13/11/2025,Pending,
INV05830,PRJ03086,Redline Camera Rentals,Equipment Rental,5080177,19/08/2025,Disputed,
INV03574,PRJ03211,Mama Bisi Kitchen Services,Catering,16089569,20 Mar 2025,pending,
INV01126,PRJ02050,progear nigeria,Equipment Rental,9993234,2022-06-07,OVERDUE,
INV04065,PRJ03316,ONSET MEALS NG,Catering,5145665,2022-07-07,OVERDUE,
INV07971,PRJ02983,Naija Locations Ltd,Location,10050585,01/07/2021,pending,
INV02971,PRJ03753,ColourGrade Lagos,Post-Production,27398623,19 Feb 2021,Paid,
INV01530,PRJ01788,Frame & Focus Equipment,Equipment Rental,5152175,03 Jan 2021,PAID,
INV02428,PRJ03888,SOUNDWAVE POST NG,Post-Production,24827406,07 Sep 2022,disputed,
INV08461,PRJ00588,redline camera rentals,Equipment Rental,14452414,03-03-2023,pending,
INV01432,PRJ02674,NAIJA FACES CASTING,Talent,69314432,27-08-2024,Pd,
INV06124,PRJ03387,ProGear Nigeria,Equipment Rental,58987152,2024-11-19,OVERDUE,
INV01115,PRJ02084,stagehand talent agency,Talent,51845100,24 Aug 2022,paid,
INV04612,PRJ00794,Frame & Focus Equipment,Equipment Rental,16620953,2022-08-21,OVERDUE,
INV04202,PRJ03605,Stagehand Talent Agency,Talent,36157005,09/12/2024,pending,
INV06502,PRJ00802,OnSet Meals NG,Catering,24937030,03-06-2025,paid,
INV01625,PRJ03969,Naija Faces Casting,Talent,12818181,04-10-2024,disputed,
INV08482,PRJ03833,mama bisi kitchen services,Catering,14038415,25 Oct 2025,Overdue,
INV07662,PRJ02911,ProGear Nigeria,Equipment Rental,5533844,20 Apr 2024,PAID,
INV07650,PRJ02927,Naija Locations Ltd,Location,66767215,19 Nov 2023,Pd,
INV01644,PRJ00612,Naija Locations,Location,19657667,2025-12-13,Overdue,
INV07945,PRJ02958,Mama Bisi Kitchen Services,Catering,8410452,04/09/2025,Overdue,
INV07790,PRJ02692,Crew Connect NG,Crew,"NGN 17,086,798",22/04/2023,disputed,
INV03264,PRJ00447,Reel Edit Studios,Post-Production,3926078,17 Oct 2023,pending,
INV08707,PRJ03426,Frame & Focus Equipment,Equipment Rental,30834920,18-10-2022,PAID,
INV01640,PRJ01101,MAMA BISI KITCHEN SERVICES,Catering,15431239,02 Sep 2022,pending,
INV03335,PRJ01400,REDLINE CAMERA RENTALS,Equipment Rental,19194211,07-08-2023,Disputed,
INV02075,PRJ01405,Crew Connect NG,Crew,989801,2022-04-22,PAID,
INV03158,PRJ02998,OnSet Meals NG,Catering,25633305,2023-05-27,disputed,
INV07660,PRJ03279,CREW CONNECT NG,Crew,20085546,2024-10-19,Pd,
INV06970,PRJ03025,Redline Camera Rentals,Equipment Rental,36833305,03 Dec 2021,Paid,
INV01784,PRJ02454,Crew Connect NG,Crew,22251224,06 Sep 2025,disputed,
INV07296,PRJ00610,ONDECK PRODUCTION STAFFING,Crew,3513781,2025-12-03,Disputed,
INV09371,PRJ02189,OnSet Meals NG,Catering,25903222,11/09/2023,paid,
INV08588,PRJ01761,Lagos Grip & Lighting Co,Equipment Rental,14922723,22-10-2021,Overdue,
INV03116,PRJ02342,Chop Life Catering,Catering,20386119,26-10-2022,Overdue,
INV07405,PRJ00237,Crew Connect NG,Crew,18997530,08-09-2021,disputed,
INV02669,PRJ01796,Lagos Grip & Lighting Co,Equipment Rental,6836766,20 Aug 2021,Pending,
INV04887,PRJ01317,crew connect ng,Crew,11882966,12 Nov 2025,Pd,
INV03146,PRJ01219,Crew Connect NG,Crew,35908242,20-05-2025,Pending,
INV06103,PRJ02825,Crew Connect NG,Crew,3197302,14-12-2025,disputed,
INV08614,PRJ02549,CHOP LIFE CATERING,Catering,1979733,2022-05-04,paid,
INV00866,PRJ03974,ProGear Nigeria,Equipment Rental,16441242,2025-05-27,disputed,
INV01374,PRJ02433,Frame & Focus Equipment,Equipment Rental,464964,28/10/2021,Disputed,
INV02418,PRJ02749,Lagos Grip & Lighting Co,Equipment Rental,23534676,2022-04-26,Disputed,
INV00296,PRJ03609,Stagehand Talent Agency,Talent,22399863,2023-11-22,pending,
INV07387,PRJ01154,ProGear Nigeria,Equipment Rental,28165640,15/08/2021,Overdue,
INV08485,PRJ00406,ProGear Nigeria,Equipment Rental,5795730,08-07-2024,paid,
INV06303,PRJ00181,Crewnnect,Crew,19104487,03/06/2022,Disputed,
INV05991,PRJ02902,LAGOS GRIP & LIGHTING CO,Equipment Rental,30293969,15-04-2024,PAID,
INV08224,PRJ03660,REDLINE CAMERA RENTALS,Equipment Rental,8447684,2021-12-17,Pending,
INV07901,PRJ00594,Chop Life Catering,Catering,12382052,17/06/2023,disputed,
INV01675,PRJ01618,Redline Camera Rentals,Equipment Rental,68877,20/01/2024,disputed,
INV08306,PRJ02641,Urban Set Scouts,Location,31876238,18/03/2024,Pd,
INV01207,PRJ01389,CREW CONNECT NG,Crew,1967603,2022-09-21,Disputed,
INV07279,PRJ01758,Redline Camera Rentals,Equipment Rental,29473614,12/06/2023,Pd,
INV07882,PRJ03522,Chop Life Catering,Catering,8279000,2024-01-09,OVERDUE,
INV01813,PRJ00698,OnDeck Production Staffing,Crew,28813664,08-02-2021,OVERDUE,
INV01654,PRJ00837,Stagehand Talent Agency,Talent,2730170,21 Mar 2021,OVERDUE,
INV01284,PRJ00072,Coastline Property Services,Location,17358704,21/06/2023,Disputed,
INV07479,PRJ03472,STAGEHAND TALENT AGENCY,Talent,"NGN 58,243,893",11-01-2021,disputed,
INV03867,PRJ02220,Crew Connect NG,Crew,"NGN 10,183,237",2024-03-21,Disputed,
INV03698,PRJ03710,CREW CONNECT NG,Crew,59378338,23-11-2022,disputed,
INV02666,PRJ01796,Coastline Property Services,Location,37430939,2025-08-09,Disputed,
INV08315,PRJ03925,Redline Camera Rentals,Equipment Rental,325294,13 May 2025,Pending,
INV02315,PRJ00248,OnDeck Production Staffing,Crew,36254753,28/06/2021,Pending,
INV02647,PRJ03393,Lagos Grip & Lighting,Equipment Rental,21801034,2022-02-21,Overdue,
INV03141,PRJ02848,Naija Faces Casting,Talent,1549435,21 Mar 2021,pending,
INV02100,PRJ00027,ONSET MEALS NG,Catering,4952197,2024-01-09,Paid,
INV00358,PRJ03190,OnDeck Production Staffing,Crew,16256457,19/08/2022,Pd,
INV03451,PRJ01156,OnDeck Production Staffing,Crew,22430432,26/12/2023,Pd,
INV08159,PRJ01696,Naija Faces Casting,Talent,37404274,19/08/2025,pending,
INV04883,PRJ01317,Reel Edit Studios,Post-Production,27174,2022-03-14,Pending,
INV06304,PRJ02588,Frame & Focus Equipment,Equipment Rental,13300244,21 Aug 2024,Paid,
INV03462,PRJ02122,OnDeck Production Staffing,Crew,1486673,21/03/2023,OVERDUE,
INV05668,PRJ01602,ProGear Nigeria,Equipment Rental,17032444,01-10-2022,OVERDUE,
INV01404,PRJ03067,NAIJA LOCATIONS LTD,Location,27006936,2022-09-28,Pd,
INV09717,PRJ03835,ColourGrade Lagos,Post-Production,351657,14-06-2023,paid,
INV04142,PRJ00375,Reel Edit Studios,Post-Production,3024098,10 Feb 2021,OVERDUE,
INV00442,PRJ03317,Urban Set Scouts,Location,71737261,21 Aug 2023,Disputed,
INV04234,PRJ03113,MAMA BISI KITCHEN SERVICES,Catering,39283108,2021-03-25,OVERDUE,
INV01450,PRJ01709,Coastline Property Services,Location,65082907,19-03-2025,Overdue,
INV09419,PRJ00150,Naija Locations Ltd,Location,15171634,11 Apr 2024,OVERDUE,
INV09343,PRJ02123,ColourGrade Lagos,Post-Production,5321178,2023-12-08,Paid,
INV08710,PRJ02502,Coastline Property Services,Location,15050150,07-07-2021,Paid,
INV01311,PRJ01485,Crew Connect NG,Crew,20648107,26-01-2021,OVERDUE,
INV02604,PRJ02227,Naija Locations Ltd,Location,1273451,06-10-2024,disputed,
INV00840,PRJ03716,Urban Set Scouts,Location,3331358,19-10-2022,PAID,
INV08368,PRJ03762,OnDeck Production Staffing,Crew,50205508,21 Nov 2024,OVERDUE,
INV07980,PRJ02117,Stagehand Talent Agency,Talent,52111113,07/08/2025,pending,
INV04750,PRJ01337,Stagehand Talent Agency,Talent,5578042,2022-08-26,paid,
INV01280,PRJ03898,Redline Camera Rentals,Equipment Rental,17372421,06/11/2021,disputed,
INV08821,PRJ01979,Redline Camera Rentals,Equipment Rental,19640766,08 Mar 2025,OVERDUE,
INV01697,PRJ03939,OnSet Meals NG,Catering,9143535,10 Apr 2022,pending,
INV08491,PRJ01319,Crewnnect,Crew,35798041,20/07/2021,disputed,
INV02896,PRJ02196,Reel Edit Studios,Post-Production,4852947,2022-04-18,pending,
INV08975,PRJ01955,OnSet Meals NG,Catering,22098423,26/04/2023,paid,
INV08425,PRJ00904,Redline Camera Rentals,Equipment Rental,3353926,2025-07-20,Disputed,
INV06664,PRJ00064,Naija Locations Ltd,Location,3499434,13/05/2023,OVERDUE,
INV04451,PRJ02584,naija locations ltd,Location,27808254,21 Feb 2024,paid,
INV08631,PRJ00263,Reel Edit Studios,Post-Production,31821696,2022-06-15,disputed,
INV04497,PRJ02610,Naija Locations Ltd,Location,20271142,2023-06-21,PAID,
INV01929,PRJ02326,Reel Edit Studios,Post-Production,22949209,11/06/2024,Overdue,
INV03464,PRJ01921,ProGear,Equipment Rental,149874,07/11/2023,pending,
INV09638,PRJ02689,Coastline Property Services,Location,115436,08-06-2021,Paid,
INV09361,PRJ01673,Redline Camera Rentals,Equipment Rental,4021326,11-05-2024,Pd,
INV04463,PRJ03840,Urban Set Scouts,Location,18737718,06/06/2021,paid,
INV02292,PRJ03659,Mama Bisi Kitchen Services,Catering,2052421,10/06/2022,paid,
INV07034,PRJ00350,REDLINE CAMERA RENTALS,Equipment Rental,2629941,2024-10-19,paid,
INV04841,PRJ01017,Stagehand Talent Agency,Talent,15392008,11-03-2021,Disputed,
INV08125,PRJ02068,NAIJA FACES CASTING,Talent,7703629,2023-07-21,paid,
INV03255,PRJ03175,Crew Connect NG,Crew,14964474,2022-07-07,disputed,
INV05822,PRJ00704,Mama Bisi Kitchen Services,Catering,6740323,2024-07-09,Paid,
INV02333,PRJ03156,Redline Camera Rentals,Equipment Rental,12101553,28 Mar 2023,Paid,
INV09063,PRJ02675,Crew Connect NG,Crew,9074997,27/08/2022,Pending,
INV06196,PRJ01899,SoundWave Post NG,Post-Production,12805568,2025-05-04,PAID,
INV07174,PRJ03867,Mama Bisi Kitchen Services,Catering,16451688,01/10/2021,Pending,
INV00983,PRJ03699,PROGEAR NIGERIA,Equipment Rental,1855165,03-06-2022,Overdue,
INV05518,PRJ01875,Frame & Focus Equipment,Equipment Rental,468178,2023-11-02,PAID,
INV07341,PRJ00633,Coastline Property Services,Location,6660777,04 May 2023,Paid,
INV05999,PRJ02478,Mama Bisi Kitchen Services,Catering,365567,2021-11-17,disputed,
INV08433,PRJ00441,coastline property services,Location,3718459,21 Nov 2022,PAID,
INV06308,PRJ03124,Coastline Property Services,Location,7755316,21/03/2021,OVERDUE,
INV02611,PRJ02176,URBAN SET SCOUTS,Location,11830881,13 Mar 2024,Disputed,
INV00671,PRJ02207,OnDeck Production Staffing,Crew,"NGN 9,186,327",19-07-2022,Pending,
INV04196,PRJ01910,Mama Bisi Kitchen Services,Catering,16075741,2024-11-25,Pd,
INV08164,PRJ00839,OnSet Meals NG,Catering,165143,28-08-2021,paid,
INV08880,PRJ00129,Coastline Property Services,Location,50718341,2024-05-28,Pending,
INV05861,PRJ03456,PROGEAR NIGERIA,Equipment Rental,50805598,2023-07-13,Disputed,
INV03790,PRJ01819,ColourGrade Lagos,Post-Production,10174285,10/04/2024,pending,
INV07327,PRJ00570,COASTLINE PROPERTY SERVICES,Location,16658081,18/12/2024,PAID,
INV07075,PRJ01866,soundwave post ng,Post-Production,10115085,2022-12-02,Pending,
INV08911,PRJ03951,ColourGrade Lagos,Post-Production,19673601,03 Apr 2023,pending,
INV04087,PRJ02681,soundwave post ng,Post-Production,8480243,10/05/2025,PAID,
INV06739,PRJ02305,Urban Set Scouts,Location,7954132,17/04/2021,paid,
INV04144,PRJ03347,Naija Faces Casting,Talent,16998034,17 Sep 2022,pending,
INV04071,PRJ01466,Reel Edit Studios,Post-Production,"NGN 48,799,794",14 Dec 2025,Pd,
INV01842,PRJ01859,Stagehand Talent Agency,Talent,3533005,14 Feb 2021,Overdue,
INV06878,PRJ00282,Lagos Grip & Lighting Co,Equipment Rental,37688091,18 Oct 2024,Paid,
INV01722,PRJ02597,ColourGrade Lagos,Post-Production,12415723,2023-07-18,PAID,
INV07823,PRJ03294,Crew Connect NG,Crew,25419853,21/01/2024,disputed,
INV06009,PRJ00515,Naija Faces Casting,Talent,2615358,2024-07-03,paid,
INV08776,PRJ01881,Mama Bisi Kitchen Services,Catering,27561819,03-11-2025,disputed,
INV05067,PRJ00093,Lagos Grip & Lighting Co,Equipment Rental,79449001,27/04/2025,Pending,
INV02755,PRJ01821,NAIJA LOCATIONS LTD,Location,19277142,21-06-2023,paid,
INV04277,PRJ03251,Naija Faces Casting,Talent,27871198,10/02/2023,Pending,
INV06141,PRJ03604,NAIJA LOCATIONS LTD,Location,20806689,03/09/2022,Pd,
INV07765,PRJ00320,Naija Locations Ltd,Location,16467677,2025-10-25,Overdue,
INV07797,PRJ01692,Urban Set Scouts,Location,68031818,2024-07-26,Pending,
INV05323,PRJ00866,Naija Faces Casting,Talent,57266608,20-11-2024,pending,
INV07298,PRJ01629,Chop Life Catering,Catering,5655766,16/03/2023,Overdue,
INV00754,PRJ00958,Stagehand Talent Agency,Talent,30975852,2021-01-25,Pending,
INV04149,PRJ03268,OnSet Meals NG,Catering,"NGN 18,170,184",21 Jun 2023,paid,
INV08715,PRJ02477,OnSet Meals NG,Catering,1447113,27 Oct 2021,Disputed,
INV01681,PRJ03177,Lagos Grip & Lighting Co,Equipment Rental,7929134,2023-06-18,Disputed,
INV09291,PRJ01105,Coastline Property Services,Location,12675086,23-05-2022,Disputed,
INV08076,PRJ01957,Naija Locations Ltd,Location,14123182,2023-10-22,paid,
INV08781,PRJ01881,Urban Set Scouts,Location,8743944,09/05/2022,Disputed,
INV03794,PRJ00957,naija faces casting,Talent,9813965,2025-03-04,Overdue,
INV03946,PRJ02177,Lagos Grip & Lighting Co,Equipment Rental,23791899,13-09-2022,disputed,
INV06711,PRJ00661,reel edit studios,Post-Production,27308214,15-10-2023,Pd,
INV05088,PRJ03921,Stagehand Talent Agency,Talent,9833716,17 Mar 2022,Disputed,
INV03874,PRJ01477,Naija Faces Casting,Talent,41603781,19/06/2021,disputed,
INV06101,PRJ02504,Naija Locations Ltd,Location,626742,25 Sep 2023,Pending,
INV08996,PRJ02789,Urban Set Scouts,Location,8154901,2023-10-27,pending,
INV08195,PRJ02280,Stagehand Talent Agency,Talent,840820,03-01-2023,Overdue,
INV01836,PRJ01830,Naija Locations Ltd,Location,9957972,2022-05-27,Disputed,
INV06524,PRJ03589,Crew Connect NG,Crew,19967882,05-12-2021,PAID,
INV00138,PRJ03863,Chop Life Catering,Catering,1342596,12/03/2022,pending,
INV09271,PRJ01390,Frame & Focus Equipment,Equipment Rental,"NGN 26,839,932",06-08-2022,OVERDUE,
INV03664,PRJ01649,Chop Life Catering,Catering,6569318,08/07/2024,Paid,
INV05227,PRJ01666,SoundWave Post NG,Post-Production,11532998,10/06/2022,disputed,
INV00839,PRJ03716,Naija Faces Casting,Talent,15606164,08-08-2023,Pd,
INV03497,PRJ02599,reel edit studios,Post-Production,16072078,28-05-2023,disputed,
INV08624,PRJ02333,STAGEHAND TALENT AGENCY,Talent,11214937,18-08-2022,pending,
INV03010,PRJ00634,Urban Set Scouts,Location,59099937,06-08-2022,Pending,
INV08753,PRJ03122,Coastline Property Services,Location,49903089,19-12-2021,paid,
INV08058,PRJ01028,Mama Bisi Kitchen Services,Catering,1549410,2025-11-13,Paid,
INV09029,PRJ01364,Frame & Focus Equipment,Equipment Rental,8467166,2023-06-28,PAID,
INV05210,PRJ00336,naija locations ltd,Location,15173167,13-10-2021,PAID,
INV06477,PRJ03326,Stagehand Talent Agency,Talent,690472,28 Jul 2025,Pd,
INV00321,PRJ02317,Mama Bisi Kitchen Services,Catering,10282901,28-06-2022,Overdue,
INV04164,PRJ03808,Mama Bisi Kitchen Services,Catering,6283554,2023-09-16,Pending,
INV03881,PRJ02229,Reel Edit Studios,Post-Production,63866,12/05/2024,Paid,
INV00176,PRJ02023,Redline Camera Rentals,Equipment Rental,7731729,04/10/2023,PAID,
INV08847,PRJ02231,COASTLINE PROPERTY SERVICES,Location,14444920,2025-07-14,Overdue,
INV00602,PRJ02216,Chop Life Catering,Catering,3919202,06 Mar 2021,Overdue,
INV02412,PRJ03701,Stagehand Talent Agency,Talent,3231489,28 Jun 2022,disputed,
INV05316,PRJ03654,Mama Bisi Kitchen Services,Catering,5293343,06-08-2024,disputed,
INV07810,PRJ03865,Naija Faces Casting,Talent,11349533,2025-04-23,pending,
INV07661,PRJ02911,ColourGrade Lagos,Post-Production,135881,2021-11-27,Overdue,
INV07938,PRJ01863,Lagos Grip & Lighting Co,Equipment Rental,16589319,06/02/2025,Disputed,
INV04778,PRJ02614,lagos grip & lighting co,Equipment Rental,36224148,06/08/2025,pending,
INV04248,PRJ00969,NAIJA LOCATIONS LTD,Location,21431801,21 Jan 2024,pending,
INV06423,PRJ00152,ProGear Nigeria,Equipment Rental,35608336,08 Jun 2025,OVERDUE,
INV06517,PRJ00277,Naija Faces Casting,Talent,36755892,02-07-2022,disputed,
INV00597,PRJ02688,Redline Camera Rentals,Equipment Rental,46205039,07 Jan 2023,Pending,
INV09247,PRJ01353,Reel Edit Studios,Post-Production,21885597,2021-10-25,Disputed,
INV04347,PRJ02201,Redline Camera Rentals,Equipment Rental,20312418,25/11/2025,Disputed,
INV07448,PRJ03678,Crew Connect NG,Crew,17838706,17-01-2022,OVERDUE,
INV00786,PRJ02808,OnDeck Production Staffing,Crew,20940055,10-04-2024,Paid,
INV07563,PRJ03956,ProGear,Equipment Rental,18081851,22-03-2024,Paid,
INV04520,PRJ00868,OnSet Meals NG,Catering,1273518,20/05/2025,Pd,
INV07512,PRJ02355,Chop Life Catering,Catering,"NGN 9,623,211",2023-04-28,PAID,
INV02033,PRJ01113,Reel Edit Studios,Post-Production,11618302,10-11-2021,OVERDUE,
INV06220,PRJ03720,SoundWave Post NG,Post-Production,58618553,11-09-2023,Pd,
