record_id,student_id,module_code,exam_sitting_date,official_exam_score,verified_by
EXB00459,NLI-95765,ME401,13/03/2024,,PROF. NGOZI EZE
EXB01043,NLI-190441,EN301,20-04-2022,97,prof. chika nwosu
EXB00087,130570,EE101,13-05-2021,73,Dr Fatima Yusuf
EXB01058,108727,EN501,2021-12-12,51,Dr. Adekunle Bello
EXB02113,NLI100036,DS101,11/04/2019,27,dr. samuel okoro
EXB02382,nli-188066,ME501,2021-09-03,80,Dr Fatima Yusuf
EXB02245,NLI-13995,EC401,03-06-2019,80,dr. samuel okoro
EXB00204,NLI-137968,MT101,19/01/2024,99,PROF. NGOZI EZE
EXB01592,NLI-36818,EN201,24/11/2024,28,prof. chika nwosu
EXB01614,nli-198843,ME101,21/01/2020,93,prof. chika nwosu
EXB02199,NLI72082,MT301,07-09-2022,69,dr. samuel okoro
EXB00752,NLI156126,DS101,2019-10-27,16,prof. chika nwosu
EXB01288,NLI-170242,EE501,2021-01-28,72,prof. chika nwosu
EXB01768,NLI159932,ME501,24/09/2023,43,Dr. Adekunle Bello
EXB01197,NLI110687,EE301,2020-03-19,47,prof. chika nwosu
EXB02483,50418,DS201,14-04-2019,37,dr. samuel okoro
EXB00378,nli-60704,ST101,06-11-2024,60,Dr. Adekunle Bello
EXB00387,33199,IT201,27/02/2020,77,prof. chika nwosu
EXB00629,NLI-07822,PH201,23/04/2020,72,Dr Fatima Yusuf
EXB00440,43350,PH101,11-04-2020,60,PROF. NGOZI EZE
EXB01206,nli-63426,DS401,18/04/2022,21,Dr. Adekunle Bello
EXB01065,NLI-85703,IT101,2019-11-21,100,Dr Fatima Yusuf
EXB01576,nli-74535,EE401,13-12-2019,43,PROF. NGOZI EZE
EXB01492,NLI10277,EN401,28/12/2024,71,Dr Fatima Yusuf
EXB01843,NLI126477,ST201,2024-11-27,62,dr. samuel okoro
EXB01587,NLI181134,ME501,2020-09-19,64,Dr. Adekunle Bello
EXB01092,NLI-95054,EE301,24/04/2021,82,Dr. Adekunle Bello
EXB01941,NLI195061,EE301,21-05-2020,81,dr. samuel okoro
EXB00135,NLI18362,MT201,15/05/2022,92,Dr. Adekunle Bello
EXB00438,NLI146626,EC101,2021-12-03,31,dr. samuel okoro
EXB01018,NLI-52345,IT201,04-05-2024,67,dr. samuel okoro
EXB01440,NLI-93094,ME501,18-06-2019,36,Dr Fatima Yusuf
EXB00691,188609,DS101,2019-08-06,87,prof. chika nwosu
EXB00205,nli-94847,CS301,11/09/2021,59,PROF. NGOZI EZE
EXB00870,nli-185705,IT201,12-05-2019,46,Dr Fatima Yusuf
EXB00003,166436,ME201,2022-06-11,97,dr. samuel okoro
EXB00455,NLI26910,CS201,22/12/2023,83,dr. samuel okoro
EXB02184,164048,CS501,16/08/2023,69,Dr. Adekunle Bello
EXB01063,nli-49216,EN501,10-12-2022,81,Dr Fatima Yusuf
EXB01026,NLI25067,DS201,2023-10-03,99,PROF. NGOZI EZE
EXB00818,17362,IT501,2024-01-11,60,Dr Fatima Yusuf
EXB01372,100845,DS101,2020-10-25,66,PROF. NGOZI EZE
EXB02501,96356,CS401,02/11/2020,34,dr. samuel okoro
EXB00916,NLI62964,IT101,2024-06-18,84,dr. samuel okoro
EXB00834,NLI-99825,EE101,24-10-2023,55,PROF. NGOZI EZE
EXB00630,nli-98563,EE301,19/10/2024,24,prof. chika nwosu
EXB01192,172174,EC401,12/06/2022,75,prof. chika nwosu
EXB02121,187629,PH201,05-05-2022,22,PROF. NGOZI EZE
EXB00315,NLI93621,IT401,2021-02-09,89,Dr. Adekunle Bello
EXB01937,182326,EE201,2021-01-22,20,dr. samuel okoro
EXB01602,NLI162409,EE101,23-05-2019,47,Dr Fatima Yusuf
EXB00994,nli-195706,EE101,05/05/2024,119,Dr. Adekunle Bello
EXB00816,NLI-50407,EE501,05-10-2024,77,prof. chika nwosu
EXB01443,37863,DS301,15/04/2019,50,dr. samuel okoro
EXB00137,NLI32458,EC501,12/12/2020,57,dr. samuel okoro
EXB01107,01639,ST401,26-05-2022,29,Dr. Adekunle Bello
EXB02404,NLI-14832,IT301,23/07/2023,42,PROF. NGOZI EZE
EXB02537,NLI-81918,EN101,16-07-2023,53,Dr Fatima Yusuf
EXB00538,112084,MT401,20-01-2023,94,dr. samuel okoro
EXB00337,NLI-37305,ST101,2020-05-16,35,Dr. Adekunle Bello
EXB02050,NLI159395,CS201,2020-10-21,68,prof. chika nwosu
EXB01659,NLI-115566,EC101,18/11/2024,98,Dr. Adekunle Bello
EXB00606,NLI108972,DS401,2024-07-04,76,Dr. Adekunle Bello
EXB01295,53758,PH501,23-06-2020,47,prof. chika nwosu
EXB00045,NLI136510,MT401,2019-03-09,83,dr. samuel okoro
EXB00620,NLI-176059,EN201,14/01/2023,70,PROF. NGOZI EZE
EXB01109,NLI-47323,EN301,14-02-2022,49,Dr. Adekunle Bello
EXB00968,NLI92144,ST201,10-09-2019,28,dr. samuel okoro
EXB01080,36945,EC201,16/12/2019,56,dr. samuel okoro
EXB01702,nli-48248,ME201,09/01/2023,78,prof. chika nwosu
EXB01733,nli-131826,EE201,20-02-2021,49,dr. samuel okoro
EXB01575,nli-186987,EC301,01-12-2019,48,PROF. NGOZI EZE
EXB01989,NLI-74144,EE401,2021-01-12,26,dr. samuel okoro
EXB00328,195238,EN501,01/07/2019,97,PROF. NGOZI EZE
EXB01624,NLI77949,DS101,01-05-2021,44,dr. samuel okoro
EXB01905,118123,DS201,10/11/2022,37,prof. chika nwosu
EXB02482,19307,EC501,24/03/2020,-16,dr. samuel okoro
EXB01585,NLI28537,EN201,04-03-2021,89,prof. chika nwosu
EXB01845,NLI-10469,EN101,02-04-2024,74,prof. chika nwosu
EXB01535,NLI122821,ST501,06/09/2021,93,Dr. Adekunle Bello
EXB00419,NLI-117926,ME101,2019-03-03,67,PROF. NGOZI EZE
EXB00604,nli-69793,PH301,2023-04-10,20,dr. samuel okoro
EXB00793,nli-49990,PH401,19-12-2021,57,Dr Fatima Yusuf
EXB00042,138332,EN301,2020-10-11,67,PROF. NGOZI EZE
EXB00338,nli-01414,IT301,06-06-2020,54,prof. chika nwosu
EXB00020,nli-44263,EN301,15/07/2023,84,PROF. NGOZI EZE
EXB01920,50540,ST201,21/04/2022,99,dr. samuel okoro
EXB00774,NLI-82403,IT201,2023-05-16,34,Dr. Adekunle Bello
EXB00660,NLI-152200,DS301,09-08-2022,75,Dr. Adekunle Bello
EXB01626,177721,CS101,27/01/2023,,Dr. Adekunle Bello
EXB01202,NLI-127655,DS301,13-05-2020,48,dr. samuel okoro
EXB01729,NLI-106705,PH501,2024-10-12,,prof. chika nwosu
EXB01031,NLI-04320,CS301,26-10-2022,80,PROF. NGOZI EZE
EXB00771,NLI-71375,EN401,18/05/2019,72,PROF. NGOZI EZE
EXB01223,NLI-17503,EE101,2024-06-10,77,Dr. Adekunle Bello
EXB01490,NLI-115839,EN501,10/05/2020,40,Dr. Adekunle Bello
EXB00556,NLI-96835,ST201,05-05-2020,103,PROF. NGOZI EZE
EXB00317,nli-111558,EE401,16-04-2019,78,Dr. Adekunle Bello
EXB02475,NLI170777,EE301,2021-01-17,77,PROF. NGOZI EZE
EXB00108,nli-155068,EC101,2021-11-18,98,prof. chika nwosu
EXB02523,NLI-76285,CS101,05-04-2021,86,dr. samuel okoro
EXB01208,NLI-123131,EC501,2020-12-10,58,prof. chika nwosu
EXB02346,156276,IT401,16/01/2022,20,Dr Fatima Yusuf
EXB00363,NLI-54729,PH201,2022-11-16,30,dr. samuel okoro
EXB01204,NLI-10692,ST501,2022-08-02,60,Dr. Adekunle Bello
EXB01160,nli-06064,ME301,2021-02-05,95,PROF. NGOZI EZE
EXB00126,NLI-16580,IT101,2023-10-27,45,dr. samuel okoro
EXB02247,NLI101502,DS301,20-08-2020,68,PROF. NGOZI EZE
EXB00446,NLI-165869,IT301,21/01/2021,46,prof. chika nwosu
EXB00461,NLI-67581,EE101,03/12/2022,,Dr Fatima Yusuf
EXB00416,NLI-26682,EE501,18/04/2023,45,Dr. Adekunle Bello
EXB01411,NLI199325,EN501,08-05-2024,50,Dr. Adekunle Bello
EXB00368,178111,DS401,06-08-2024,97,prof. chika nwosu
EXB02373,NLI165152,ME201,02-01-2024,32,prof. chika nwosu
EXB01887,NLI-44837,EC501,06/05/2021,73,prof. chika nwosu
EXB00150,152123,ME101,2020-08-10,49,prof. chika nwosu
EXB01052,NLI-54189,EN101,09/02/2021,83,PROF. NGOZI EZE
EXB02298,nli-162400,ME401,2023-02-08,36,dr. samuel okoro
EXB00840,nli-88337,CS401,2019-10-23,107,Dr Fatima Yusuf
EXB02530,NLI157116,EN101,17-01-2021,,PROF. NGOZI EZE
EXB00059,NLI-134280,CS501,20-09-2024,76,prof. chika nwosu
EXB01127,NLI-68514,ME401,2024-11-21,80,Dr. Adekunle Bello
EXB01565,nli-65785,EC101,09-10-2022,60,PROF. NGOZI EZE
EXB00596,187213,CS501,18-02-2023,76,PROF. NGOZI EZE
EXB00286,NLI-123556,ME201,2020-09-08,89,Dr Fatima Yusuf
EXB01581,nli-194458,EC401,02/06/2023,31,prof. chika nwosu
EXB00089,NLI105627,CS401,15-10-2020,29,PROF. NGOZI EZE
EXB02477,nli-197882,EC501,19-11-2021,118,prof. chika nwosu
EXB00192,NLI187165,EC301,2020-09-22,96,Dr. Adekunle Bello
EXB02191,nli-03094,CS101,12-07-2020,89,prof. chika nwosu
EXB01774,NLI52432,EC401,23-12-2022,97,Dr. Adekunle Bello
EXB00264,NLI-85361,DS101,21/05/2019,98,Dr Fatima Yusuf
EXB00846,NLI103903,EN401,10/04/2019,42,PROF. NGOZI EZE
EXB02448,nli-60738,IT501,10-10-2021,42,PROF. NGOZI EZE
EXB01453,NLI-43541,ST101,2019-09-05,87,Dr Fatima Yusuf
EXB02506,127450,IT201,08-03-2019,72,dr. samuel okoro
EXB01504,NLI194948,EC301,2024-02-11,61,PROF. NGOZI EZE
EXB02090,20223,MT201,2021-03-17,50,Dr. Adekunle Bello
EXB00886,nli-190871,ME101,2023-08-17,63,PROF. NGOZI EZE
EXB02034,NLI139049,PH401,02-08-2020,77,Dr Fatima Yusuf
EXB01777,nli-190684,EE301,2024-05-16,93,PROF. NGOZI EZE
EXB00661,NLI-101748,CS501,2021-04-10,51,PROF. NGOZI EZE
EXB02252,NLI-155855,PH201,19/07/2021,82,Dr Fatima Yusuf
EXB01876,NLI-72234,PH301,25-06-2020,65,dr. samuel okoro
EXB02452,NLI26946,ST201,08/08/2019,66,dr. samuel okoro
EXB00043,86145,MT101,21/09/2024,73,Dr. Adekunle Bello
EXB01749,NLI-191521,CS401,07-10-2021,58,Dr Fatima Yusuf
EXB01174,NLI-170889,DS501,26-02-2019,94,Dr Fatima Yusuf
EXB02132,88166,DS101,2019-05-10,57,dr. samuel okoro
EXB02412,nli-165322,MT401,20/07/2020,70,Dr Fatima Yusuf
EXB02488,NLI-18738,EE401,11/10/2022,60,Dr. Adekunle Bello
EXB00776,NLI-18985,EN501,21/01/2019,23,prof. chika nwosu
EXB01850,07902,ME101,16-11-2020,100,prof. chika nwosu
EXB02306,NLI-149300,DS401,22-11-2022,50,dr. samuel okoro
EXB02096,NLI-107725,ME401,12-12-2024,79,dr. samuel okoro
EXB02162,NLI56376,EN201,16-02-2023,49,Dr. Adekunle Bello
EXB00787,136694,DS401,2024-05-25,38,Dr. Adekunle Bello
EXB01115,nli-54896,ME501,05-01-2020,22,Dr. Adekunle Bello
EXB02277,NLI-156991,ST101,27-09-2021,38,dr. samuel okoro
EXB01403,NLI-25322,ST201,26/04/2020,99,PROF. NGOZI EZE
EXB02333,NLI-46228,DS501,2023-06-25,37,dr. samuel okoro
EXB00294,nli-148665,EC401,09/08/2022,67,dr. samuel okoro
EXB01618,nli-40690,PH201,24-02-2019,76,Dr. Adekunle Bello
EXB00375,177465,DS401,2020-12-17,35,prof. chika nwosu
EXB02398,NLI-17093,ME201,2023-04-05,99,Dr. Adekunle Bello
EXB00111,NLI-13915,CS401,2023-01-01,36,PROF. NGOZI EZE
EXB02397,68680,DS401,2024-12-03,67,PROF. NGOZI EZE
EXB01903,NLI-184042,ME101,03-05-2023,50,dr. samuel okoro
EXB02574,NLI-83188,EN201,18-10-2021,54,Dr Fatima Yusuf
EXB00611,nli-145804,ME301,23/10/2023,90,PROF. NGOZI EZE
EXB00499,110624,DS301,2022-03-09,88,PROF. NGOZI EZE
EXB01219,NLI-51203,EE201,2021-01-14,24,prof. chika nwosu
EXB00984,NLI-109894,EN301,25/03/2023,83,Dr. Adekunle Bello
EXB00706,nli-134899,EN301,23-02-2022,55,Dr. Adekunle Bello
EXB02221,NLI-90843,EN501,11-06-2023,73,dr. samuel okoro
EXB00174,NLI-131673,MT501,25-07-2023,30,Dr. Adekunle Bello
EXB01178,nli-68190,ME101,15-10-2019,84,prof. chika nwosu
EXB00764,NLI124353,EE201,03-05-2019,70,PROF. NGOZI EZE
EXB02562,NLI-61884,CS401,26/11/2024,95,PROF. NGOZI EZE
EXB00933,nli-155945,EC101,2022-03-19,41,PROF. NGOZI EZE
EXB01599,NLI65734,IT401,01/09/2019,75,Dr Fatima Yusuf
EXB00266,NLI07953,PH101,17/08/2022,53,prof. chika nwosu
EXB01346,NLI-198553,DS101,27-01-2020,50,Dr. Adekunle Bello
EXB00323,nli-199699,EE201,2024-02-06,90,PROF. NGOZI EZE
EXB02167,nli-37240,EE501,2021-12-13,27,Dr Fatima Yusuf
EXB00237,NLI-168545,EC501,2021-10-23,21,Dr Fatima Yusuf
EXB02508,58229,ST401,07-04-2023,94,Dr. Adekunle Bello
EXB00640,NLI-02589,EC301,24-11-2019,57,Dr Fatima Yusuf
EXB01076,nli-70290,DS301,2023-05-06,45,dr. samuel okoro
EXB01213,nli-131111,CS301,2022-08-19,27,prof. chika nwosu
EXB02181,NLI-100625,PH501,05/04/2024,74,Dr. Adekunle Bello
EXB00018,NLI-31726,EN101,08-11-2020,23,dr. samuel okoro
EXB00082,142599,EC301,14-08-2020,51,PROF. NGOZI EZE
EXB00825,118635,DS501,05/01/2022,40,prof. chika nwosu
EXB01486,NLI123595,ME101,11-04-2020,32,dr. samuel okoro
EXB01986,NLI-136621,DS501,09-10-2024,59,dr. samuel okoro
EXB00397,NLI-98286,DS201,19/06/2024,40,prof. chika nwosu
EXB02024,NLI-146146,ST301,2023-03-20,46,Dr. Adekunle Bello
EXB02283,NLI09521,CS101,2019-09-22,81,PROF. NGOZI EZE
EXB00092,189298,MT101,24/10/2023,,prof. chika nwosu
EXB01381,192079,CS301,2022-10-10,48,Dr. Adekunle Bello
EXB00524,158474,EN301,21/11/2024,31,PROF. NGOZI EZE
EXB00665,nli-189046,EE101,10-09-2023,,PROF. NGOZI EZE
EXB00099,33463,EE201,2019-04-12,33,Dr. Adekunle Bello
EXB00551,NLI-151011,ST301,2023-12-19,92,dr. samuel okoro
EXB00650,NLI-130182,EE101,2021-04-17,36,Dr. Adekunle Bello
EXB00257,NLI55211,EN401,23/05/2021,55,Dr. Adekunle Bello
EXB00299,NLI11303,DS201,2019-12-05,21,Dr. Adekunle Bello
EXB00496,NLI-55603,ME501,12-10-2024,48,PROF. NGOZI EZE
EXB01719,NLI152870,EC401,08/08/2019,68,Dr. Adekunle Bello
EXB01662,NLI-82786,ST201,12/12/2024,64,Dr Fatima Yusuf
EXB01700,NLI135737,EN201,14/12/2023,79,Dr. Adekunle Bello
EXB00100,161735,DS401,2020-07-04,46,PROF. NGOZI EZE
EXB02469,NLI-14966,EE501,15/11/2023,72,prof. chika nwosu
EXB01960,76119,IT401,14-01-2023,77,Dr Fatima Yusuf
EXB01709,NLI-160571,MT401,2019-03-06,71,prof. chika nwosu
EXB02567,NLI196932,EN301,10/05/2024,48,dr. samuel okoro
EXB01868,nli-137494,EC301,21/09/2021,100,prof. chika nwosu
EXB00246,nli-115612,PH201,21-01-2021,50,PROF. NGOZI EZE
EXB00808,NLI-27206,EE501,2022-10-11,56,dr. samuel okoro
EXB00022,NLI102422,MT501,2021-07-23,25,prof. chika nwosu
EXB01012,NLI116949,ME401,20/01/2024,,Dr. Adekunle Bello
EXB01091,61203,EC101,25-03-2020,-19,Dr. Adekunle Bello
EXB01717,NLI-197174,DS201,09/02/2024,87,Dr. Adekunle Bello
EXB02243,NLI-140737,EN501,19-11-2020,37,PROF. NGOZI EZE
EXB01947,nli-14961,PH401,16/03/2019,53,prof. chika nwosu
EXB01546,NLI-82036,PH101,16-06-2024,97,Dr. Adekunle Bello
EXB02357,NLI-162627,MT201,10/12/2021,41,Dr. Adekunle Bello
EXB01094,NLI-67485,IT201,2019-07-17,24,prof. chika nwosu
EXB00253,NLI56125,EC301,04-01-2021,80,PROF. NGOZI EZE
EXB01888,NLI71684,ME101,10-08-2023,32,Dr. Adekunle Bello
EXB00756,NLI61937,DS201,03-09-2023,29,PROF. NGOZI EZE
EXB01324,NLI104310,ME401,2024-02-25,,PROF. NGOZI EZE
EXB01669,nli-00031,DS301,01-10-2024,36,dr. samuel okoro
EXB01509,NLI54019,EC101,2024-03-23,54,dr. samuel okoro
EXB00981,NLI-62860,CS101,2024-04-23,79,prof. chika nwosu
EXB01682,NLI-05873,DS401,27-02-2019,92,Dr. Adekunle Bello
EXB01360,NLI-132191,MT301,04-12-2024,45,Dr. Adekunle Bello
EXB02041,166905,PH401,15-04-2024,48,prof. chika nwosu
EXB01189,NLI-61574,EC101,17-06-2022,97,PROF. NGOZI EZE
EXB00782,nli-34110,CS501,2024-04-19,34,dr. samuel okoro
EXB01375,NLI152804,PH401,2021-01-01,39,prof. chika nwosu
EXB01197,NLI110687,EE301,2020-03-19,47,prof. chika nwosu
EXB00421,NLI-194521,EE101,2023-02-06,29,Dr. Adekunle Bello
EXB01201,197116,EN201,07-10-2024,81,Dr. Adekunle Bello
EXB02383,NLI72542,EC401,2021-07-18,70,Dr Fatima Yusuf
EXB01775,11692,DS401,18/12/2020,27,Dr. Adekunle Bello
EXB01345,NLI-100384,MT501,27-07-2020,51,Dr. Adekunle Bello
EXB01001,114512,ST301,2024-04-27,25,prof. chika nwosu
EXB00093,nli-153297,EN501,14/07/2023,42,prof. chika nwosu
EXB01128,nli-151994,EE501,14/02/2024,67,prof. chika nwosu
EXB00566,NLI-179071,PH401,12-06-2023,87,Dr. Adekunle Bello
EXB02471,106517,IT201,2024-10-26,62,dr. samuel okoro
EXB01227,NLI-133708,CS501,2020-04-05,72,dr. samuel okoro
EXB00705,NLI-66035,EC401,2024-06-22,92,dr. samuel okoro
EXB02003,142508,IT101,2020-07-12,86,Dr. Adekunle Bello
EXB00069,NLI-133971,MT401,17-09-2019,55,Dr. Adekunle Bello
EXB01498,NLI-103615,EN401,09/08/2022,78,prof. chika nwosu
EXB01293,nli-165952,IT201,2022-10-04,53,Dr Fatima Yusuf
EXB01808,NLI-82318,EE301,2021-05-10,88,PROF. NGOZI EZE
EXB01460,nli-62315,EE401,2020-02-17,88,prof. chika nwosu
EXB01598,NLI37174,DS101,2019-03-12,92,PROF. NGOZI EZE
EXB02536,NLI-29337,ME201,15/01/2024,26,Dr Fatima Yusuf
EXB00703,NLI47440,ST101,2021-12-08,35,PROF. NGOZI EZE
EXB00445,08262,PH401,2021-06-15,64,prof. chika nwosu
EXB02140,NLI-136998,ME501,12/03/2019,34,PROF. NGOZI EZE
EXB02315,NLI-141066,ST401,16-10-2023,87,PROF. NGOZI EZE
EXB02491,NLI-101129,EC201,17-05-2021,93,dr. samuel okoro
EXB01495,nli-28648,DS301,18/08/2021,69,Dr. Adekunle Bello
EXB00883,122851,EN501,28/08/2022,38,PROF. NGOZI EZE
EXB00973,nli-115378,ST201,2019-09-24,66,PROF. NGOZI EZE
EXB01120,NLI-145451,ST101,2019-11-10,90,dr. samuel okoro
EXB02541,NLI26598,ST201,16/09/2021,74,prof. chika nwosu
EXB02238,94730,IT301,02/08/2019,85,Dr. Adekunle Bello
EXB00945,52038,MT301,2019-10-27,37,Dr Fatima Yusuf
EXB02484,nli-150677,IT201,15-03-2019,50,Dr. Adekunle Bello
EXB00791,NLI-132492,DS201,2021-12-19,82,prof. chika nwosu
EXB02304,nli-134667,EE201,2020-07-08,54,Dr. Adekunle Bello
EXB02496,NLI195845,ST401,2024-03-14,58,Dr. Adekunle Bello
EXB02074,nli-93869,PH401,13-08-2024,99,Dr. Adekunle Bello
EXB01646,nli-110838,IT301,2022-01-25,64,dr. samuel okoro
EXB02320,nli-04809,CS101,2019-06-27,48,Dr Fatima Yusuf
EXB01319,NLI-167110,ME401,10/09/2023,7,Dr. Adekunle Bello
EXB00943,NLI61527,EN401,2020-06-04,25,dr. samuel okoro
EXB00812,NLI183632,EN501,2021-02-09,100,prof. chika nwosu
EXB01146,nli-91197,ME401,06/01/2023,34,prof. chika nwosu
EXB00744,NLI-63196,CS401,24/11/2022,21,dr. samuel okoro
EXB02253,NLI170570,EC501,12-09-2020,54,PROF. NGOZI EZE
EXB02589,nli-52811,DS201,2024-12-19,51,Dr Fatima Yusuf
EXB00471,31676,EN501,2024-02-01,70,Dr Fatima Yusuf
EXB01798,NLI21734,DS301,01-12-2024,87,Dr. Adekunle Bello
EXB00608,141491,EC201,2022-04-25,76,Dr. Adekunle Bello
EXB00234,51804,CS201,14-09-2021,26,prof. chika nwosu
EXB02534,06318,CS401,17-10-2020,93,Dr. Adekunle Bello
EXB01283,NLI28208,ST501,2022-12-17,82,PROF. NGOZI EZE
EXB02328,33488,MT501,28-04-2020,41,dr. samuel okoro
EXB01993,NLI-12287,IT301,16/10/2024,-3,dr. samuel okoro
EXB01922,186159,IT301,20/03/2019,84,prof. chika nwosu
EXB00885,NLI115705,PH201,18/04/2021,78,prof. chika nwosu
EXB00196,NLI193568,EN501,15-08-2024,63,Dr. Adekunle Bello
EXB02322,nli-96408,EN401,2021-01-22,26,PROF. NGOZI EZE
EXB01138,NLI-61249,MT301,17/01/2021,77,Dr Fatima Yusuf
EXB00963,NLI-86390,CS201,2020-10-23,45,Dr. Adekunle Bello
EXB01610,NLI-78396,DS201,2020-06-11,58,Dr. Adekunle Bello
EXB00334,111042,ST501,12/06/2022,70,prof. chika nwosu
EXB00483,24835,IT301,17-11-2023,,dr. samuel okoro
EXB00371,NLI179089,EN401,2021-08-23,39,PROF. NGOZI EZE
EXB02209,NLI137416,PH101,16-08-2021,37,PROF. NGOZI EZE
EXB00557,NLI-19812,EE401,2022-12-03,41,dr. samuel okoro
EXB01037,NLI-61341,DS101,18-04-2020,48,Dr. Adekunle Bello
EXB01813,NLI-196378,DS501,23/01/2019,28,dr. samuel okoro
EXB02285,nli-126080,ST101,15-09-2024,46,Dr. Adekunle Bello
EXB00285,NLI-40575,EN101,18/02/2021,30,Dr. Adekunle Bello
EXB01454,NLI-22604,EN201,2020-03-06,37,PROF. NGOZI EZE
EXB01038,NLI-146543,CS501,2024-07-20,70,Dr Fatima Yusuf
EXB00729,nli-169178,EN401,05/08/2024,20,Dr Fatima Yusuf
EXB01942,nli-112525,PH401,04/04/2022,91,Dr Fatima Yusuf
EXB01701,95126,EE201,2021-02-20,81,prof. chika nwosu
EXB02180,34121,IT301,07/04/2024,31,PROF. NGOZI EZE
EXB02150,40394,MT301,03-06-2019,,Dr Fatima Yusuf
EXB00637,NLI-75363,ST301,04-02-2020,91,Dr Fatima Yusuf
EXB01665,192545,EN301,10/05/2020,92,prof. chika nwosu
EXB00412,NLI-77996,EE301,23-12-2024,96,Dr Fatima Yusuf
EXB02142,nli-86508,DS301,19/02/2020,42,prof. chika nwosu
EXB01045,NLI-66693,ME101,20-01-2022,47,Dr Fatima Yusuf
EXB00613,91814,MT101,25-06-2024,37,PROF. NGOZI EZE
EXB01559,NLI171861,EC101,2019-12-04,98,Dr Fatima Yusuf
EXB00580,NLI-175546,EE201,2020-08-07,43,dr. samuel okoro
EXB01074,nli-06478,DS501,2021-03-08,74,Dr. Adekunle Bello
